age,country,job,study_hours,sleep_hours,phone_hours,social_media_hours,attendance,previous_score,exam_score,pass_fail
52.0,India,teacher,3.4141050053367987,4.773811334259414,4.287497201798581,3.5839535707839585,85.0,97.0,94.94925383074876,1.0
53.0,India,freelancer,6.374930579538971,4.3439095633108105,6.691059707103798,5.400970435324684,96.0,45.0,84.59082884642991,0.0
,Uzbekistan,teacher,5.894911084265941,4.443920624203349,4.874984031742195,1.023617069486636,54.0,65.0,74.14941116286244,0.0
56.0,Uzbekistan,,,5.659102849641366,6.5925114184434594,4.006883575562086,69.0,83.0,85.8233411712059,0.0
49.0,USA,student,3.964827895067453,8.050124615797543,1.9770403979668592,0.6181637029602776,69.0,90.0,92.7020439730563,1.0
41.0,India,engineer,4.403481025370184,8.142128938606296,6.174911477361384,2.343522086919942,54.0,77.0,74.7446722834315,0.0
40.0,India,freelancer,3.936221284996487,6.088746037889939,7.353195863303332,1.2823694629371956,59.0,50.0,63.30310537194256,0.0
49.0,USA,designer,4.468480362574216,6.957262708510241,4.128644013416051,4.2878858188983004,,91.0,92.26595718298944,1.0
54.0,Korea,designer,3.314406795516277,5.325552047368248,8.644106787395378,0.1654104719105635,74.0,68.0,58.83106552550046,0.0
29.0,USA,engineer,5.772309376319631,5.464671568890448,2.2851375765427893,2.654873232970807,93.0,59.0,89.35093841199036,0.0
30.0,,engineer,5.622402627917639,7.869800258517317,2.722332260481096,1.261844710202434,74.0,49.0,80.5897401767131,0.0
40.0,India,teacher,5.690403554458938,8.571526091662596,5.299871100856937,1.7177874410939824,79.0,65.0,103.08854770779158,1.0
42.0,Uzbekistan,engineer,4.875261321126692,6.284771763354786,4.108931089660377,1.9489332537186392,63.0,,96.79811225935664,1.0
52.0,Germany,engineer,4.644673487949876,9.452522681246204,2.5141853344375438,4.978656806247949,71.0,66.0,87.37207894459898,0.0
58.0,India,designer,,8.448408023179164,5.238208153231536,2.4971558249527037,92.0,89.0,123.78737182006417,1.0
47.0,USA,teacher,5.134811773675605,9.387588778383329,4.711083026664787,5.590988544022354,77.0,53.0,80.0193634363381,0.0
34.0,Germany,engineer,7.5275336921109535,6.548592896357622,2.827446646935502,5.904879490269801,79.0,75.0,121.6013561598121,1.0
37.0,India,engineer,3.007168033667373,9.28102936844897,4.378103252088746,6.170525802935329,68.0,98.0,82.24815905564434,0.0
42.0,Korea,teacher,6.178355668402757,10.269313959963664,5.518051041261852,2.911849618571784,87.0,51.0,92.8753453181198,1.0
39.0,Korea,freelancer,3.530593926679969,6.381223699965971,2.783082427002976,3.3155357090570416,91.0,91.0,93.73644680797584,1.0
30.0,Uzbekistan,teacher,3.887696143413331,6.768746442447871,5.033991619281776,3.566933464294163,69.0,98.0,100.4343690679184,1.0
36.0,India,designer,4.176188320144897,5.578422246390401,2.2659135449573053,2.448768257158854,84.0,62.0,88.78912200913608,0.0
53.0,Korea,freelancer,4.050802062792443,,2.652351238050306,3.636555388262928,71.0,60.0,84.62949809965707,0.0
29.0,,student,4.060790687036299,5.301172988100557,6.223174626440555,1.5972056892950288,64.0,47.0,59.817927369968096,0.0
58.0,India,teacher,7.43455017978113,5.782800802319061,5.227492586212862,0.1867863558035325,60.0,78.0,111.31209682866044,1.0
36.0,USA,designer,5.09082234623528,7.412106968478357,0.2263249837845524,4.07120189913242,83.0,97.0,112.11104167533968,1.0
29.0,USA,freelancer,5.450110778419218,5.846200690867973,3.251550749914932,2.475340042925245,73.0,48.0,83.54795884718813,0.0
26.0,Korea,teacher,4.085680072897101,7.366243831880302,4.97939354918632,1.5349622429417065,55.0,63.0,78.90189183790147,0.0
24.0,India,engineer,6.713878607436218,7.397267726792428,4.2777312343766765,1.7246605459961335,66.0,70.0,94.74169110695428,1.0
45.0,Germany,teacher,5.710112556477839,6.294813409188432,5.2364084903679045,5.272682731148098,77.0,64.0,91.32432212761393,1.0
31.0,Korea,student,4.382142711300523,6.906044343146042,4.231963319564593,3.696169186383144,99.0,56.0,86.48324134386863,1.0
48.0,Korea,teacher,1.8314322147467137,6.20813141097053,3.734804653041334,0.7165392263044721,80.0,81.0,74.28187031589509,0.0
36.0,India,freelancer,5.432592916803741,6.533890340085321,3.6736757283255166,1.2195203811182158,85.0,68.0,93.35946941231155,1.0
33.0,India,freelancer,6.151359045070917,,6.182358627189072,2.562180591274471,58.0,99.0,114.17747561022958,1.0
,USA,teacher,3.042304323353308,7.1261570346742245,5.389879172861247,3.714614037513048,59.0,42.0,45.78401681440266,0.0
52.0,India,freelancer,4.409210762601675,6.09918120181025,4.809487607490924,1.8081429324407257,70.0,60.0,83.9491378289939,0.0
29.0,USA,engineer,6.074321002921912,5.250901186093307,,2.740579987732008,83.0,,119.21456365573036,1.0
42.0,Korea,teacher,1.8581438857564647,7.890143333272806,2.902362617239563,3.171826782345265,80.0,47.0,66.06486979959102,0.0
38.0,Uzbekistan,engineer,3.7022956331802206,7.940936801928195,3.386492671676922,3.2029026136540133,78.0,53.0,64.80424422854882,0.0
53.0,Germany,engineer,5.753817883252803,8.66754780346616,6.129342248873755,0.0,92.0,97.0,105.52770112882637,1.0
40.0,Korea,designer,7.21003687770322,5.463403938093732,5.941004989072432,3.332462057704597,92.0,78.0,119.8580003392891,1.0
33.0,India,teacher,9.371559624542336,6.27860903993352,2.702855140609133,0.4007105355894764,60.0,55.0,105.68157094196889,1.0
56.0,Germany,freelancer,,7.345743107634584,4.199839695449802,2.5704022777485656,82.0,57.0,108.00650239777175,1.0
59.0,Uzbekistan,engineer,,6.24694018478161,4.99693464522813,2.247877429637253,95.0,70.0,93.36490349304243,1.0
56.0,Uzbekistan,designer,4.031546237036095,7.856367975711732,4.866368822813327,1.3819006511997212,50.0,50.0,63.47960119377345,0.0
31.0,USA,teacher,6.846244535541772,7.746899331225904,4.850965366126864,4.264750806001824,70.0,77.0,112.52915092032433,1.0
48.0,Germany,teacher,3.912814152552685,7.7189430342866,1.775850363246528,1.314036210154867,72.0,59.0,77.92448291927664,0.0
22.0,USA,student,3.475809430108697,9.189500849956396,1.6570318229043792,2.215594665918803,58.0,92.0,84.85121605473813,0.0
52.0,Korea,student,4.389467895269799,7.966115611687674,6.340389486722626,4.318101259504786,,85.0,81.49191387719527,0.0
40.0,Germany,engineer,4.138653399645786,7.23083666722214,7.018050397783709,2.1727493910155093,70.0,92.0,,0.0
46.0,Korea,student,5.825261246131751,6.709696770105195,1.0369577219130863,1.862235013971862,71.0,84.0,110.0343736360792,1.0
28.0,USA,engineer,3.795196755731278,6.814203837734776,3.944479726710673,2.597766833921056,53.0,43.0,58.98268355267215,0.0
35.0,Germany,freelancer,5.170244114595629,5.40368476923989,,3.810753780856648,50.0,59.0,64.83031915784099,0.0
29.0,USA,engineer,8.189906902810641,4.351434719574968,0.0,5.169461407191308,59.0,70.0,113.63117527695348,1.0
26.0,Germany,student,5.244281428148096,7.695634191596596,1.8533242838419104,1.5958176030932634,64.0,59.0,94.04895828383826,1.0
27.0,USA,freelancer,8.033484576243556,8.835449406344598,,1.717377051800864,85.0,50.0,108.07200938833996,1.0
34.0,Uzbekistan,student,7.404113202131898,6.504827615045895,2.8055226878835686,2.585496892610198,78.0,89.0,119.90924964575277,1.0
55.0,USA,engineer,6.1840804734012655,9.380641238548897,4.418287002291097,3.3452109769007627,95.0,40.0,94.72691252449782,1.0
24.0,Uzbekistan,designer,4.291694420122959,6.735231350377795,6.940964055367377,1.8446300040039616,,83.0,72.50104408840419,0.0
30.0,,teacher,7.081015954698208,4.069342028330487,2.2944047449735336,4.032845051829232,,57.0,102.83257747907356,1.0
57.0,Germany,student,4.500050162723852,,4.100545782630749,,96.0,78.0,96.2881017623995,1.0
59.0,Germany,engineer,4.9959806899460775,6.281067644142782,3.310407754011634,0.1487181157560559,96.0,83.0,101.4401424950722,1.0
26.0,Germany,freelancer,5.660397348331188,8.513168016280021,4.272730616146278,3.797662921748516,76.0,72.0,96.04153166886492,1.0
44.0,India,student,4.989265055213036,5.08370877410254,4.011600238232187,3.971384209719368,74.0,93.0,99.6524503081311,1.0
19.0,Korea,student,3.559464563178926,7.618066243221475,9.274396398265086,4.566975953449139,65.0,75.0,59.93020846997185,0.0
22.0,Germany,teacher,1.9458021700342611,5.799308374683531,6.979154917695158,,65.0,57.0,50.51549693427905,0.0
46.0,Uzbekistan,engineer,6.9182658606509575,7.302107299843533,0.8381289587255365,2.0015774227157177,85.0,,115.52811001019226,1.0
54.0,Germany,designer,6.140684253612721,8.149910041863034,2.199730474054983,2.623412747701887,74.0,70.0,102.7540887062754,1.0
55.0,India,freelancer,1.558778015007316,7.801601501940828,2.444285483582772,5.635437260126826,90.0,74.0,78.45233227364353,0.0
,Uzbekistan,engineer,,7.104051749545139,1.5314490317443976,2.7611979075314115,50.0,78.0,77.58338835754124,0.0
25.0,India,freelancer,5.358130858546769,4.932311340681665,1.2632740384217307,0.9802249679618096,54.0,77.0,89.18108314167576,0.0
18.0,Uzbekistan,student,,,3.643267150610436,3.445110697132188,90.0,54.0,93.15968428972332,1.0
39.0,USA,teacher,1.9630926820658168,8.5471456569934,2.5206248719767177,4.964184338694171,69.0,86.0,,0.0
34.0,,teacher,4.821522666915157,5.435504463765186,2.218412667068071,4.644958414441253,54.0,45.0,75.80790101434245,0.0
24.0,,designer,6.079309190507929,5.655956178541,8.040947954185594,3.8426972464916975,85.0,47.0,80.81263387807796,0.0
42.0,India,teacher,4.29697639620144,8.610336037049366,2.658244758480639,3.393948550662248,78.0,79.0,100.50813791097308,1.0
21.0,Korea,student,5.511659296868787,6.6873376561461,3.1136645443735977,0.0,97.0,61.0,103.2808932645898,1.0
53.0,,designer,4.024896235911046,5.694829993891627,5.482912973985231,3.0384996825805684,83.0,40.0,65.3679414169109,0.0
23.0,India,engineer,6.818392703399043,7.408831620278909,3.106943055851173,3.2672103937976047,97.0,,129.51130085535544,1.0
48.0,India,teacher,3.401428572267457,6.042213418068372,1.6686529790965945,2.76013548862336,67.0,52.0,68.00794057413225,0.0
36.0,Korea,designer,,7.241563197108972,3.484120592296539,4.060649831234047,51.0,94.0,77.22829141572267,0.0
56.0,India,student,5.057853728123101,6.380189993730478,8.017466845792207,2.7360032958409573,65.0,63.0,73.62072515164883,1.0
44.0,Korea,,2.1329480554230087,6.508733769879183,3.0371158194701517,2.4471551924958,78.0,60.0,68.2216326036923,0.0
27.0,India,freelancer,0.7897776238744196,8.665596075786178,2.1764665283403,4.558496582478382,82.0,84.0,75.73022931786264,0.0
43.0,Germany,,,3.29721297981249,4.840460661698042,2.3796169293364757,65.0,82.0,112.15208448142386,1.0
36.0,India,student,3.0315510368783625,7.832126131652867,3.3881710246800583,3.0969811082086847,84.0,43.0,68.78574925209357,0.0
56.0,Uzbekistan,freelancer,2.3326968348323747,8.418176167399741,,4.346296919522823,96.0,46.0,56.120765354145455,0.0
20.0,India,designer,3.376482446100784,6.067008788233517,2.426206096546799,1.4839968731201665,92.0,99.0,102.01572698738622,1.0
30.0,USA,freelancer,3.2866987371784093,8.406648031544727,7.4674614404201,1.3212205017579464,91.0,51.0,58.462236220535736,0.0
45.0,India,student,4.715777077672912,5.561464049738764,6.32677909977809,5.036910233476279,66.0,98.0,102.3775160189096,1.0
37.0,Uzbekistan,teacher,2.8130265326280663,6.010024681504559,,2.1109319944703877,53.0,52.0,66.95164760700422,1.0
45.0,Uzbekistan,engineer,5.996372284512311,5.837249434613447,3.9929694106872073,4.038648647529151,98.0,93.0,114.71564143815722,1.0
25.0,Korea,teacher,6.29246826231543,8.426938245403877,1.940240282910976,0.3370184522395898,53.0,83.0,,1.0
58.0,Germany,teacher,2.4500170987689294,4.382578469998251,2.9231169407539754,0.0,74.0,55.0,66.51596117322036,0.0
56.0,India,student,3.763806754103225,9.460220839038362,,,82.0,45.0,73.51830152715266,0.0
18.0,Korea,freelancer,3.953885519922828,,4.315707062020913,2.8087190223157874,,53.0,67.3899396915757,0.0
20.0,Germany,designer,4.669985277267316,7.9223682312360335,1.1746397480518749,3.5604471624960707,73.0,90.0,95.66047444409676,1.0
30.0,India,teacher,7.165367033967364,7.793061882045596,4.622969340672584,5.812063203914758,60.0,87.0,111.10550354414264,1.0
45.0,USA,freelancer,7.280626830005216,7.226847682309779,3.7082631574067033,1.1439872701314222,74.0,98.0,124.78567101610604,1.0
42.0,India,designer,9.997734772331572,6.09897090778366,4.796215602025665,3.0572818413696443,,97.0,145.6185527147952,1.0
50.0,Uzbekistan,teacher,0.4612521416916433,8.86355884439178,5.094613284488717,5.21619912837388,56.0,70.0,47.04725442632675,0.0
55.0,Uzbekistan,designer,3.151408553696742,6.227723101418343,3.5481291122884304,1.3605148297550111,98.0,75.0,83.65943446318754,0.0
23.0,USA,freelancer,8.628018362149968,5.903127013418644,4.976395553782573,2.12290944634075,85.0,76.0,127.54136598716596,1.0
49.0,Korea,engineer,1.3985993644463304,8.3165654252853,3.8256476771481376,0.3490721939976011,59.0,80.0,61.56674204910396,0.0
38.0,Germany,freelancer,8.582530128341412,7.218624429305305,5.486945978856131,6.356773888752874,98.0,95.0,132.26173399719542,1.0
33.0,India,student,5.294702546286489,9.0367323626743,,0.0,85.0,74.0,94.6898501946244,1.0
38.0,Uzbekistan,designer,5.368265546045089,6.90599936281675,4.362083002292083,4.197878553965164,80.0,93.0,95.99211320140164,1.0
28.0,Korea,engineer,2.4404040277610592,6.02368694095638,3.795108047731868,1.0203000588297315,68.0,49.0,55.92180700573204,0.0
54.0,USA,designer,4.097673559991407,7.412115209535848,,1.423661651401956,67.0,56.0,71.14030742750454,0.0
53.0,Uzbekistan,,8.494752719419813,6.328574265868895,4.810370458590046,4.595930905834827,,90.0,134.43619594887457,1.0
,USA,teacher,4.904633729517546,6.067116233041442,1.3570750540028025,1.8862343515583355,55.0,81.0,101.12624059304068,1.0
36.0,India,student,4.1110019435795895,8.24783229048381,3.056098461472238,3.977681356840604,77.0,69.0,83.06094405561372,0.0
37.0,Germany,designer,5.811438392758472,9.74733260091254,3.5428303833463284,5.070047375767488,,83.0,100.14241219064168,1.0
35.0,Uzbekistan,freelancer,4.615564799394686,6.630307312122264,3.997753679388388,3.301045478478543,87.0,94.0,105.99271191790956,1.0
58.0,Uzbekistan,freelancer,5.690302299612882,5.537888220571104,4.353414702453014,4.333928773821245,61.0,46.0,89.82987403343407,1.0
31.0,India,teacher,3.3005173356801576,6.769815475150272,2.111566571446377,3.121009793404024,90.0,57.0,78.40483299813673,0.0
32.0,Korea,student,4.845694702783789,7.772201844843885,3.8640042791701497,3.1905091279178195,99.0,58.0,84.51661316960988,0.0
48.0,Germany,student,3.7178474691185626,7.386219292716206,3.3717573054902603,2.0476063562426594,83.0,54.0,79.13890890874438,0.0
18.0,Uzbekistan,freelancer,,8.791347541707568,6.16948848550792,,74.0,78.0,69.3261935577116,0.0
,Germany,engineer,5.9639155744953705,,2.009843381357448,4.114266741172995,66.0,83.0,103.37889428211496,1.0
33.0,Uzbekistan,teacher,,,3.965242799983668,3.7827079116790103,82.0,61.0,71.63455662817586,0.0
40.0,Germany,teacher,4.670518139791795,6.260022474038838,2.62922977531908,4.1554421371194055,72.0,78.0,98.8493258438408,1.0
28.0,USA,freelancer,6.852136491655822,4.928748820037011,7.725991831039586,1.9840644973254853,58.0,81.0,102.35043599101816,1.0
29.0,Uzbekistan,freelancer,2.00437308691914,8.717019018445281,6.513227205306961,4.396457828778672,55.0,96.0,68.13632289710708,0.0
27.0,Germany,engineer,6.209368193899204,4.012169102092899,0.7152841692188043,5.333821172237869,51.0,95.0,107.55200842169027,1.0
49.0,Korea,engineer,4.400373086062675,5.075001504066531,2.4075726298285245,0.9289535674493457,87.0,93.0,102.58144168877642,1.0
33.0,USA,,3.066953198145872,6.232296300992241,5.741846584135439,3.812344202307529,58.0,99.0,82.24493468628425,1.0
25.0,USA,teacher,9.045846577772137,7.845876104657226,4.914566096086404,3.094185104750688,52.0,69.0,117.17875305046292,1.0
55.0,Korea,teacher,4.998887408490329,6.217519879441523,4.851863565292628,2.2212225954367577,65.0,59.0,,0.0
29.0,Germany,freelancer,3.8638142208465176,6.452155879428262,4.38170541151918,1.360116014332207,74.0,71.0,77.9475631110309,0.0
41.0,India,student,3.4395741552671963,6.4817081900909495,5.902399770135828,4.577879494481968,73.0,81.0,80.88869198261474,0.0
45.0,Korea,teacher,6.762324936873393,7.259173933537369,5.561953208794918,3.311984494387433,96.0,64.0,108.0751184161114,1.0
25.0,Germany,student,3.775887547073177,5.169232697094998,3.418887720560999,2.6893049947466885,,62.0,79.6673752175358,0.0
45.0,Korea,student,6.513036197082052,5.579234427927929,1.6014830001461462,3.813573170249733,93.0,44.0,,1.0
53.0,Korea,freelancer,4.995040337753679,9.521385548193836,0.6198694776137055,2.808778818721323,89.0,89.0,109.01355357321609,1.0
43.0,Uzbekistan,student,7.232376128867697,7.603598645795517,3.792722549525799,1.9438924173793808,,80.0,117.51266781395232,1.0
25.0,Germany,engineer,2.914921105034232,8.141173257779268,0.3201966715124791,3.193428071918324,87.0,,76.36388645352652,0.0
45.0,India,engineer,3.193873521807991,7.087042797182825,4.501993447350818,2.957991054627222,84.0,87.0,74.78111116780649,0.0
45.0,Uzbekistan,designer,4.437989371939863,6.78957962763589,3.38393692376518,0.338718072722453,72.0,78.0,96.87645537870866,1.0
54.0,Korea,freelancer,4.603867004950448,7.68569641914292,7.887822072922877,2.055650107836086,53.0,96.0,87.51236816886723,0.0
58.0,Korea,designer,4.290885942605978,8.091420525514199,4.6862585449846135,1.103407498198389,91.0,66.0,88.28822046347913,0.0
53.0,Korea,engineer,10.262880810853035,8.269113512037578,,0.5228965872664517,63.0,96.0,135.73586233693825,1.0
44.0,Germany,designer,9.126494008703816,6.81016066027099,0.7676605605393418,3.701549059383929,96.0,81.0,144.46427126588455,1.0
34.0,Germany,freelancer,5.598110149642086,8.433064834417483,1.4753578293679914,1.9968496052551377,88.0,76.0,107.61040897624252,1.0
26.0,Uzbekistan,freelancer,5.833944148100915,3.300674816755568,5.362708284532538,4.562109443278688,56.0,46.0,67.82449872650025,0.0
50.0,India,student,4.527135639840838,8.338430514587682,3.3738066780218667,0.2571055254840875,57.0,44.0,75.69088883405226,0.0
37.0,Uzbekistan,teacher,2.9003489329637384,6.359641064884297,9.070751496079,2.553369097750161,91.0,54.0,60.15470508964555,0.0
30.0,USA,student,4.635855518889496,7.8300736694525455,3.833897410329477,2.076110536085337,68.0,90.0,92.83862950006068,1.0
45.0,Korea,freelancer,6.542235502924108,6.026008411456205,4.337844560277508,0.6330529886949412,,81.0,,1.0
46.0,Korea,,7.611253523136018,5.0099582048833335,1.3662060370441438,3.007630548272215,96.0,47.0,100.38150658383796,1.0
30.0,Korea,engineer,6.991416841045411,7.509556046975002,5.894863131030631,0.7640031805531011,50.0,95.0,109.60829146445884,1.0
52.0,Uzbekistan,student,1.980451413691577,4.747704215018201,2.148558225168447,3.334073759433428,91.0,48.0,64.15578089542434,0.0
23.0,Uzbekistan,freelancer,4.421544643692574,6.40048385766594,5.048824163821375,4.08113813891018,87.0,50.0,75.40430816023236,0.0
35.0,Korea,engineer,2.0622648702680157,5.781355463343771,5.623586628341257,3.401329764487135,62.0,99.0,79.74337174271997,0.0
22.0,Uzbekistan,freelancer,7.337687114805437,6.737451192559785,4.1903865181360525,3.5908252439638053,91.0,61.0,101.20142878719216,1.0
42.0,Germany,,4.175231210399335,8.195813679395908,7.513941871274606,4.5468523576110025,93.0,73.0,79.79010355880739,0.0
19.0,Germany,freelancer,4.905779768737934,6.265232071818264,2.7785938566995005,2.9598548983094437,73.0,74.0,88.33900916270254,0.0
27.0,Uzbekistan,designer,5.960100536010003,7.471866321118918,7.351080426243096,1.7609585356722193,81.0,52.0,81.88466853673607,0.0
47.0,Korea,freelancer,10.532279839623795,8.109019057340632,1.4581079628001956,2.086572742265813,79.0,50.0,130.37937291767608,1.0
22.0,Uzbekistan,freelancer,5.536549879579052,6.089117423809319,5.598056983759272,2.118938827952663,55.0,99.0,101.24635268817065,1.0
50.0,Uzbekistan,student,4.523457924387497,6.1108697069213465,3.7151730374170873,1.4349919476845976,,71.0,88.62245005474021,0.0
18.0,Uzbekistan,designer,2.51791575759272,9.053993353300315,2.583734817773464,4.176316955163535,82.0,81.0,75.68907774942038,0.0
35.0,USA,teacher,7.917278897006211,6.88091704033314,0.6774425025359676,3.7903542430250594,93.0,98.0,147.31338091982997,1.0
49.0,Germany,,4.63672707140585,,3.4786617121663754,0.5024951473787436,72.0,54.0,90.79469410585688,1.0
,India,teacher,,,3.3523698396385897,1.76051330577699,59.0,77.0,116.72597311897614,1.0
38.0,India,engineer,7.211226225897446,5.203018590883033,4.3458124459089165,1.3620219676778005,95.0,40.0,93.7142830802574,1.0
43.0,USA,teacher,4.074087794783057,5.858686185742007,,3.476019008630115,64.0,85.0,90.77071310823295,1.0
42.0,Uzbekistan,freelancer,2.215447638288192,7.56302104531003,2.38306765378931,4.614764266685034,72.0,,71.82366026708458,0.0
39.0,USA,teacher,5.545138234407213,3.899027669914535,7.5165353623412,3.672279035012675,85.0,63.0,84.65416852705117,0.0
44.0,USA,,3.770192942456797,6.683053574442363,2.9229305753887638,,50.0,82.0,76.83509713214534,0.0
30.0,Korea,student,,5.702074191410826,5.2043879580548,2.52153254649217,,79.0,,0.0
50.0,Germany,teacher,7.098099213708675,8.66575921296498,4.180334766526567,0.9107231151475492,52.0,,93.1240030120074,1.0
51.0,India,student,1.6928357687503328,7.519173179732424,3.602580572688836,1.025756224827239,63.0,42.0,41.91666460875516,0.0
58.0,Uzbekistan,student,5.529227688136428,8.786869446086016,4.080114364530064,4.269074572387039,66.0,53.0,82.43686509677457,0.0
52.0,India,teacher,6.519192381771473,6.94131304966997,2.1194249636587914,5.166168304696882,83.0,41.0,93.4505749652165,1.0
18.0,India,designer,6.616221123512126,,3.2248677348551373,1.9278472067856496,96.0,71.0,107.67337490077684,1.0
38.0,Germany,designer,,6.542605721380653,,3.072178230198795,55.0,87.0,73.68977949121648,0.0
23.0,India,engineer,,6.245395900667361,2.9014593277594605,4.080785640001904,54.0,77.0,94.45222002134594,1.0
45.0,India,student,7.407073163813385,11.026984508583975,3.0666661459641227,0.5042366972417249,95.0,72.0,121.67248332417596,1.0
34.0,USA,teacher,5.686467596800151,8.210754273689833,5.690442725542686,1.4269700825466054,90.0,85.0,102.8687083179949,1.0
,Germany,student,4.768611587782926,5.4007171810948265,3.336149613305889,5.990453227866876,,81.0,102.80010217958213,1.0
48.0,Korea,freelancer,7.279225881146887,10.958963303743268,3.1038367525252557,,78.0,45.0,100.85519846189786,1.0
22.0,Uzbekistan,student,3.61136237912234,6.39253009749659,4.440080333308079,2.4572485358712632,84.0,80.0,88.06839185086626,0.0
55.0,India,student,1.9403341835934595,7.481728000265284,4.361705218645126,2.095598459405952,67.0,78.0,72.83849288318729,0.0
20.0,Uzbekistan,designer,4.5988043701381365,8.409396057807799,2.81791865737009,0.0078309631650395,89.0,64.0,84.25764324763536,0.0
40.0,Korea,teacher,6.070090383407997,4.693069109391248,4.788456785037596,3.124083807756626,97.0,73.0,102.21789396565322,1.0
54.0,Uzbekistan,student,7.077873522872867,5.759009797526352,3.642705604643891,2.9621225635516986,79.0,50.0,106.854070975193,1.0
54.0,Korea,designer,6.061005148335864,9.472247236856036,2.814673398689987,3.271276821630185,64.0,85.0,103.2721118863606,1.0
27.0,,engineer,6.671642137449716,6.662757004995407,3.009042338122012,2.873136663977975,64.0,76.0,90.47943397382446,1.0
27.0,India,designer,7.090622860207919,8.498005175141309,5.898701378703886,2.310208588517713,65.0,80.0,103.41273840851616,1.0
36.0,Korea,designer,4.3212459874037785,6.319797339030481,3.069144013480884,2.224091699471917,82.0,46.0,76.7063775230847,0.0
34.0,Uzbekistan,designer,4.704121396184821,6.857410591769737,4.5222506730122864,2.249735956260061,,96.0,81.20290423629794,0.0
38.0,India,student,7.574335586299751,,1.435199471239073,1.5169654217296125,68.0,85.0,127.2939639473596,1.0
31.0,USA,,2.579685951538625,7.656268363447034,6.23060999678452,1.749293081419038,86.0,98.0,79.40770529941194,0.0
26.0,India,engineer,5.85826572304459,6.4827283496035015,2.834011451683017,1.5421294804044623,99.0,87.0,116.04091845692824,1.0
18.0,Korea,freelancer,3.5665823421659573,5.9749548087957285,4.800578993487775,3.860115740842852,52.0,,63.9015930236318,0.0
30.0,USA,freelancer,7.20052320646194,6.112186911380195,,3.4591538556870183,85.0,87.0,113.16870106768768,1.0
21.0,Uzbekistan,freelancer,4.964129038849721,8.862340046105636,4.777668315584917,3.040700772272756,53.0,78.0,79.70515500645082,0.0
18.0,USA,engineer,5.015187870756248,8.14824746295838,4.886880440729386,5.91339781628988,60.0,49.0,68.17232790245347,0.0
57.0,USA,freelancer,8.457759774793372,5.276985051889613,3.710673479579791,1.6114570350833604,90.0,60.0,122.66909078510558,1.0
49.0,Germany,freelancer,2.8479144411027075,7.130767835306055,0.268070903411461,4.678165222879945,82.0,45.0,68.60948278149797,0.0
51.0,USA,designer,5.431638946437206,6.899775292290991,6.1820302188164815,2.609954738268343,77.0,88.0,95.57972355110596,1.0
45.0,USA,student,4.639747737804358,7.474139154352441,3.720194675398329,3.2357470274103965,81.0,40.0,69.30454798868703,0.0
48.0,India,student,6.064822632086062,6.094643321287945,4.736012014348132,,65.0,73.0,101.02730813562287,1.0
25.0,Uzbekistan,designer,8.858661573377892,,5.383437379816538,2.2836951934620817,58.0,,,1.0
56.0,India,designer,3.789516980149635,6.9979910840709625,3.085651705713942,1.4149532427395752,60.0,53.0,74.56855192330259,0.0
43.0,India,designer,2.6052045752919097,7.560154776378114,5.034270913208925,1.6623362534624913,,75.0,67.23528147168827,0.0
51.0,Korea,student,,5.822964663828526,2.504795811751519,0.0,98.0,66.0,85.89031977493842,0.0
20.0,India,freelancer,4.534363835558162,5.898530293494157,4.775085712957096,3.910194235981928,76.0,48.0,67.4450501686716,0.0
29.0,Germany,designer,5.128461667406654,10.98626666390035,4.039405526955742,3.8741094399901774,61.0,94.0,97.01978665178646,1.0
18.0,Germany,engineer,5.229057591573165,9.700119928640024,3.1550097129990866,5.375475834138576,71.0,45.0,,0.0
22.0,Korea,designer,8.605321902350868,6.895478255675632,4.093984340625997,3.622393363603064,89.0,70.0,113.2270459926314,1.0
47.0,Uzbekistan,teacher,8.249678089309683,9.29950592609041,1.889613053207696,3.982837121139541,97.0,56.0,124.60341570388888,1.0
47.0,Uzbekistan,designer,7.605892978133921,8.819106271393645,4.618079855347795,2.8776804661959647,86.0,92.0,119.9318343824144,1.0
,India,student,10.028877273234684,6.062183456426292,4.8256441580456375,3.6973188312240666,70.0,82.0,138.55943940696275,1.0
40.0,India,,6.648196913325263,5.912600197896797,4.691280279808229,4.63438940048988,82.0,99.0,122.31174675078567,1.0
32.0,India,teacher,7.21671016702528,8.003014938026975,7.004341655081966,3.272208325287962,66.0,75.0,103.8085879092054,1.0
,Uzbekistan,engineer,6.609541043787532,7.3900909571692335,3.810052571789968,2.2181526632418747,78.0,60.0,101.72064356553624,1.0
38.0,USA,freelancer,6.281810627587573,6.39699307549192,3.9477546557441903,2.6696606481577176,89.0,66.0,98.98240629884369,1.0
31.0,Germany,designer,5.788793048365683,8.081839815623105,1.6594611977566007,4.127795404850253,59.0,80.0,109.9806727478656,1.0
19.0,USA,teacher,4.206285910169359,4.83627561161058,7.14493898308581,2.263104890586254,67.0,67.0,73.1760364699485,0.0
28.0,USA,teacher,2.5064435043242708,7.172502291778685,1.0037132097309869,4.333599489256727,96.0,55.0,75.8537800407257,0.0
,Uzbekistan,engineer,4.738692062075773,5.141614519655866,4.457127213399756,,62.0,74.0,81.34990040197347,1.0
55.0,USA,student,6.131547399344127,5.191012984712406,2.7704378525828304,4.352193202247709,76.0,75.0,99.15567718570256,1.0
