Age,Gender,Country,Experience_Years,Work_Hours_Per_Day,Remote_Work_Days,Sleep_Hours,Physical_Activity_Hours,Meetings_Per_Day,Screen_Time_Hours,Internet_Speed_Mbps,Stress_Level,Job_Satisfaction,Work_Life_Balance,Productivity_Score
57.0,Male,Canada,21.0,8.533442065114835,0.0,5.415110651077031,2.5558773190627293,1.0,10.259634974245193,5.0,1.0,0.8046779931996876,0.5329778865961488,100.0
32.0,Male,Germany,23.0,10.00334882325353,2.0,5.3480493456752765,3.979638369431849,5.0,10.53043389838622,127.39313660610927,8.0,0.9564661634160866,1.0,100.0
29.0,Male,Canada,7.0,9.449968298495662,3.0,6.55763136318952,4.550237703383074,,8.565909652818794,61.15591103566199,5.0,0.9989538673233913,0.550344386088035,68.87094989751515
43.0,Female,France,0.0,8.289706040212542,4.0,7.139807033299162,2.8584228280555455,5.0,13.597355095810348,79.63484366786781,10.0,0.8403537309885041,0.6179908740559139,33.292032276871936
44.0,Male,Italy,3.0,7.249334092367755,1.0,7.543753988880596,4.635459667896674,1.0,5.513258500047119,56.120940322507366,8.0,0.7539919778817332,0.86399087442081,74.11215224833012
21.0,Male,USA,20.0,7.652211218425155,0.0,7.089142043459386,1.9733672138662615,6.0,9.615997603602404,255.4380409795278,9.0,0.813773304471294,0.4862788419038938,100.0
46.0,Female,Japan,11.0,5.948334392685273,2.0,5.903024355534864,1.8550194607811377,4.0,10.588125077170613,116.86680377596804,1.0,0.5091114307578838,0.7494049266686578,94.28245073628302
59.0,Female,USA,9.0,7.910477484954985,,7.069644355264163,2.5099383343657555,1.0,7.876057592519895,80.5873549010837,10.0,,0.8071546468371195,85.3670359311669
34.0,Male,Canada,9.0,7.835287539222403,6.0,6.548896967446752,2.2342099285164667,1.0,5.531976761006913,,4.0,0.743881530308569,0.5762807604289082,85.05702593813905
34.0,Male,South Korea,23.0,9.277400057183355,0.0,7.432804395716646,2.447834445619542,3.0,6.5973168193852665,283.903964893555,6.0,0.6530652539113659,0.5142626749390142,100.0
47.0,Male,Canada,20.0,5.4756119995483825,2.0,6.641193026445393,2.4088405381947844,0.0,9.126120956293303,77.11301450837317,5.0,0.7049333056310794,0.5566873831406991,100.0
57.0,Female,Japan,2.0,7.391486817227128,3.0,7.561376920849783,2.330800894495791,6.0,9.89336263598351,171.5906361947167,6.0,0.8378357882592,0.5787163272412935,61.87587557982322
22.0,Female,Spain,6.0,9.00198673413069,1.0,6.001634944592123,4.333467362272647,4.0,10.967931998885401,198.02173857352827,6.0,0.6101719511241964,0.7915976006403239,67.73999815285065
52.0,Male,Japan,15.0,6.926353917219124,1.0,7.162366751720524,0.7239856009892296,1.0,8.851282699478423,161.11822382774716,,0.8689500475179486,0.5214346882294559,87.1896821269675
38.0,Male,Canada,22.0,7.036072038953472,6.0,7.199843358534557,1.2591860157881385,2.0,12.522580387875815,,2.0,0.793432905003775,0.6887508634554325,100.0
58.0,Female,Canada,14.0,9.256497644651077,1.0,6.844862789313814,2.9328486307849992,6.0,10.126150323238027,135.8886461389089,5.0,0.58690015643588,0.6569776317847219,79.96300436421173
34.0,Male,France,6.0,9.066764698504715,0.0,7.767598118145655,4.547513714179292,3.0,10.17263508130002,161.95204601510918,6.0,0.5879601565277978,0.5683214928825524,61.84254436143164
40.0,Male,India,6.0,5.448082840521405,3.0,8.614405431096186,0.4324628936704107,0.0,9.964233336367464,258.8034179891578,5.0,0.8078308832461071,0.3945967168437255,87.42168861990211
52.0,Female,Germany,23.0,7.084191518924248,6.0,5.6920551173540135,2.8039539997647505,4.0,10.450432689611793,168.65215565871802,3.0,0.7434927405623586,0.47008462109449534,100.0
42.0,Male,Japan,5.0,8.360225317103493,0.0,7.6394692788534515,2.37054913220121,5.0,5.378714016422261,89.20189993482198,8.0,0.7039579515698936,0.7331920609881952,59.701277141708125
50.0,Male,Uzbekistan,6.0,,6.0,5.82415398362811,1.0191998793087544,3.0,6.755851052747822,46.60171213820243,6.0,0.5086327502789153,,61.806866876690115
21.0,Male,Uzbekistan,11.0,8.463331395146113,6.0,6.496721043383844,3.5323263078986855,6.0,9.80155937542754,204.37174537685473,7.0,0.8233774334138373,0.6697485747910505,68.82962168169021
27.0,Female,USA,3.0,8.462425273911782,5.0,6.096003416044047,1.3303593679087167,4.0,9.840411497176655,124.82514438529985,3.0,0.6425262553842688,,63.36602274176797
46.0,Female,Canada,13.0,10.359464384283442,6.0,5.660729151290986,1.7966553659823457,2.0,5.891581126923201,200.915990644907,6.0,0.6466330168402441,,85.19241548158517
41.0,Female,South Korea,24.0,9.04452910921639,2.0,6.851247490979892,3.4418403691423696,3.0,7.661102363728611,174.6572235936126,1.0,0.7811273024422904,0.5814630162598997,100.0
21.0,Female,UK,24.0,7.414483951337182,0.0,7.427747579625726,2.240209522550765,6.0,5.438716480612868,265.5790077630985,,0.6631352833384998,0.6887232354246887,100.0
41.0,Female,Italy,13.0,8.82961049403107,1.0,6.206574375552655,1.533024554177929,1.0,11.96650494768953,92.86439096533913,6.0,0.758754936082676,0.620993176143547,79.48294232548751
50.0,Female,France,13.0,6.789108568820583,0.0,7.361751185296543,1.9135834382816914,4.0,7.642904486605582,,8.0,0.8311010369532377,0.9328539250571548,84.04913502441286
36.0,Female,South Korea,0.0,6.6022350736861215,6.0,7.046029286823734,2.7641257044585905,7.0,9.552355776787476,186.62206472143635,4.0,,0.957505209466156,80.53955332975805
26.0,Male,Canada,4.0,9.365831476267237,,6.714302512454057,1.3780821133127539,4.0,10.100215416966027,140.40754715743483,9.0,0.8285691163576234,0.6787869992924921,52.396562193630515
41.0,Male,Germany,6.0,8.97912560662494,3.0,6.649179012688756,2.296295188012532,7.0,6.369578534825006,220.2293981956713,1.0,0.5681917571320034,0.7982897078829126,72.27547772233879
26.0,Male,,23.0,10.890668877229457,2.0,6.299897110018832,4.243049398871362,4.0,8.879644735326394,114.56346234459514,8.0,0.6915562942367729,0.979814316692146,100.0
54.0,Female,UK,17.0,9.100254095316659,4.0,4.992797594657345,1.376022978401556,4.0,9.327617106461082,88.76215621681885,7.0,0.894396387990117,0.70894372816043,96.12069956262195
47.0,Male,South Korea,18.0,6.60719687643555,0.0,5.992486634173112,2.717893829340658,2.0,10.211636248911384,187.59028964200064,7.0,0.5369042764761305,0.765717616947255,99.95389318051811
51.0,Male,Canada,13.0,8.837227085776998,2.0,5.825271080706148,2.1264784889827246,3.0,8.49482191262907,71.54764565497297,6.0,0.878040857670222,0.5741055210258709,78.42601599755204
52.0,Male,Italy,14.0,,3.0,8.05675857436765,4.462526345635513,,11.99602898102237,96.21768294342178,4.0,0.7461681109587948,0.795721001673351,94.96820975985536
53.0,Male,Germany,16.0,8.357932089294996,1.0,5.695575875142884,3.8298249482903644,6.0,5.283006215328377,45.18750634529174,2.0,0.9130238942207155,0.6022878675905481,100.0
51.0,Male,Japan,3.0,11.254329519824397,5.0,6.436120202452601,3.0215634855244975,2.0,8.392770171335805,138.39203443298317,4.0,0.6889796597936493,0.5927808084375953,59.899680215122665
44.0,Female,France,4.0,8.017400798336354,0.0,5.614326305877811,2.4974961001077203,7.0,9.753615686833353,94.6526829009369,10.0,,0.5525518794828798,39.09561725714849
38.0,Female,France,0.0,7.122493033188101,0.0,7.1322733632322,1.3871010038458875,6.0,8.275872214518632,96.08829291574827,5.0,0.46766628157181156,0.6101131410224636,48.142239116601054
47.0,Male,South Korea,5.0,10.33738196318469,1.0,7.637509925263055,3.478414727513233,5.0,7.581817067852369,5.0,3.0,0.7852321574744567,,63.34558529439737
51.0,Male,India,17.0,8.806720071675292,5.0,8.934706225785082,3.120750311918502,7.0,7.428595889856199,5.0,6.0,0.3782857430958324,0.6008237521867309,84.04658967215441
37.0,Male,Uzbekistan,,7.466614687618776,6.0,7.527100974283897,3.090947460530206,7.0,8.812668173297205,156.19142777081274,3.0,0.7095518632013516,0.5199210225766961,100.0
34.0,Female,Italy,16.0,5.423204896746507,6.0,5.359581701933604,1.930705089992787,2.0,9.004484935526962,223.13303110615476,5.0,0.7310081399696391,0.7793092561509177,96.57098019800944
27.0,,India,13.0,9.361245226562957,4.0,7.908305212567116,4.148236905456614,1.0,9.96695795859009,29.145332887567704,2.0,0.7502689814063263,1.0,100.0
32.0,Male,Germany,0.0,8.772651843528681,0.0,6.054495096388133,4.707282273880506,5.0,9.02557567473212,202.92471229644252,2.0,0.6349404927650254,0.6715424230453413,57.72079772704694
29.0,Male,Brazil,17.0,7.362001884023653,1.0,7.205734373035445,2.6378771772443694,3.0,8.568818796648781,76.51445278934648,4.0,0.531863128703981,0.6985041671510263,100.0
31.0,Female,Italy,7.0,8.386914822233827,6.0,7.717077207398495,0.9042474725320611,2.0,7.464742592223584,208.448198162275,1.0,0.8198205433993597,0.6948507578683583,98.09633615865245
34.0,Male,Germany,4.0,6.974280039075998,0.0,6.9323223177745135,2.006613645745325,3.0,7.158794437530618,118.2114399662717,1.0,0.5729220130057462,1.0,83.84091032370597
36.0,Female,USA,3.0,8.002401381478704,5.0,5.3078116981488765,2.9314912343004638,5.0,8.259890415222538,168.22962314050915,5.0,0.59224485124001,0.8293495062851803,61.10447608169152
,Male,Italy,8.0,6.672354644638154,0.0,7.165023342190478,3.6172081524321906,6.0,9.641452154235086,76.28502465723159,6.0,0.7390655106866117,0.7130735382016802,84.00232662328003
52.0,Female,South Korea,5.0,7.615692054706693,3.0,7.33309619808975,3.1462380940740107,3.0,6.25030110350608,184.03255642461963,8.0,0.6770976231081948,0.7975667498683534,72.33613235978424
39.0,Female,France,20.0,10.24796369775963,,7.73368700668604,2.9809227731793633,2.0,10.899231104700362,62.47651488737921,8.0,0.845954390916096,0.6416757553688934,98.66559841444699
22.0,Male,India,1.0,8.046616891570435,2.0,7.343003969192891,2.438132306039319,7.0,6.79482711274388,147.25943098375518,8.0,0.9340591977330268,0.6870311418292231,57.81309018898073
51.0,Female,France,,8.149954693985983,1.0,7.654561966275098,2.258105200552675,4.0,6.644159802745788,176.51119056725395,5.0,0.7820122020053452,0.7732469902052213,100.0
23.0,Male,South Korea,7.0,10.896387896707825,3.0,6.543083890819521,2.426484608991319,1.0,8.328715563475193,78.3929001838312,7.0,,0.6832828029241825,79.42103763388266
54.0,Male,Japan,14.0,8.500996205895062,6.0,7.380191366362221,1.5920628885388286,4.0,6.063590041029064,22.005762443102512,2.0,0.6644348282737774,0.7604524406987161,88.82872245187198
32.0,Male,Germany,17.0,7.398221885808555,0.0,5.95697127045767,4.958271426597731,2.0,9.875394779912947,253.55721441855107,3.0,0.6438690758472594,0.7439199625332339,100.0
25.0,Male,Japan,18.0,7.713981497449177,3.0,7.44535777976112,2.8364029402863875,7.0,11.162815481693626,263.4793204499789,10.0,0.8032565344959267,0.8527143385365148,100.0
38.0,Male,Japan,13.0,8.188444879759288,3.0,7.209499322106758,3.64145736425034,4.0,7.877954798173237,39.03628362036508,1.0,0.7957079090166606,0.49112491491277843,95.62075513607893
56.0,,Brazil,12.0,6.846205009527997,1.0,8.808946284583033,4.463094776358779,4.0,6.0421330299531615,221.10188738180517,5.0,0.7674430818903601,0.6696985943203169,100.0
22.0,Female,Uzbekistan,17.0,6.3160307535960385,1.0,6.2995605767089335,1.8552474565396717,7.0,8.259613093139818,207.51005658024036,3.0,0.6775297910168031,0.8368475198685046,100.0
47.0,Male,Italy,14.0,8.45926240673167,4.0,7.956566590100575,3.110695454953904,6.0,7.584842335189348,171.11571779348105,1.0,0.5805927028620147,0.6944763581265787,85.39675628652661
38.0,Female,Brazil,10.0,8.45565903134595,3.0,6.570137752967238,2.008551558180391,3.0,12.158057485521136,212.71169995737574,10.0,0.813295690171202,0.764088759930101,69.24076003217358
21.0,Female,Canada,18.0,8.86650327120473,6.0,7.09751188823262,2.756418137497978,2.0,,107.33403670892214,10.0,0.5685702402416452,0.6827361684079993,92.26082947822745
53.0,Male,Italy,6.0,9.37768384448812,0.0,6.238471248402119,3.528991755892494,,6.780881715920939,178.37095587977686,6.0,0.3795003686764034,0.6461795674537297,57.87683801543917
24.0,Male,USA,14.0,9.285346542652736,4.0,7.917889901491638,1.5965223952703442,3.0,9.364284666381067,217.58973094680942,4.0,0.795398260231824,0.6911403324212825,100.0
49.0,Female,Uzbekistan,2.0,7.9583290779470595,1.0,6.92139716831082,2.567464675595275,6.0,6.9036948416036985,189.21974828609575,10.0,1.0,0.5173006301006747,59.03690225164901
26.0,Male,Italy,12.0,7.27245393845163,,7.0693557057393805,3.258533497737645,0.0,9.381915782180808,166.45379242263948,5.0,0.6009938823841704,0.833100903946094,95.09362932507712
46.0,Male,South Korea,7.0,8.86916922759003,4.0,7.979991531240699,0.7067995561181912,6.0,7.508815680426464,75.66035559880503,9.0,0.6555728955313302,1.0,61.16503560802947
47.0,Male,Brazil,6.0,6.891326430609875,5.0,7.289087249632897,0.7030154575984591,1.0,6.700772614812012,157.59490976291133,1.0,0.7736950156408524,0.7393938028167757,91.64339849382927
45.0,Male,USA,8.0,6.757211268943721,3.0,7.494388077058652,,4.0,9.176654670451848,,1.0,0.8455739058382055,0.7456934151063841,80.04870329512524
49.0,Male,UK,8.0,7.507150704755198,4.0,6.467626053610633,1.91489485529319,0.0,10.823561082306185,136.81583669429895,3.0,0.5984620065637956,0.7286191457718921,87.30557811385127
59.0,Male,South Korea,7.0,8.965567080786867,6.0,7.177837843279875,3.3407834099458977,3.0,9.672025056632016,97.99461149366792,5.0,0.7187156126091968,0.6267702146467748,66.84229217234576
58.0,Male,India,18.0,9.192991693748803,6.0,6.834108071415306,3.4078602326035194,3.0,6.617564259371129,128.4621339771892,1.0,0.7349185995893587,0.8259229909102872,100.0
45.0,Male,France,,7.477978109223506,3.0,5.830843079892012,,7.0,,113.0008418494806,2.0,0.7277775912989827,0.7457408502022159,71.51976720228117
,Male,France,19.0,8.00325538707017,0.0,7.077679362037639,1.9491028447789778,2.0,7.210566787402718,272.74664804379165,5.0,0.6382340436436005,0.9018446663058344,100.0
42.0,Female,UK,21.0,9.765212004256849,1.0,7.491373822863707,3.8524487850392575,0.0,10.459880561468822,107.13814939180463,1.0,0.6009638777948626,0.6751908042351557,100.0
57.0,Female,Italy,8.0,5.974287699971573,,6.7955765917493185,3.4372442120974673,,7.623265372790936,137.82530576603642,8.0,0.4472893219101332,0.7349782307696067,55.64143834324321
44.0,Female,Germany,9.0,8.503919098188643,4.0,7.363038019977517,2.3188447425779737,3.0,8.743046687403222,44.31110835176062,2.0,0.5435652486518925,0.37571744801389795,73.88504199957706
38.0,Male,Brazil,10.0,6.048345411824554,2.0,6.547772885523673,2.6622070987248523,4.0,7.919921409271864,123.96493477166585,1.0,0.6723594873671768,0.8342208215146594,92.20100616436794
38.0,Female,Japan,8.0,8.299210697788018,4.0,6.547299762337871,3.079870725317437,0.0,6.596478942997825,142.35007066510929,7.0,0.5147178178431097,0.5718598855542607,69.04105884520996
20.0,Male,Uzbekistan,5.0,10.14742117051231,4.0,6.961621118606576,2.6853461405963035,,8.3974030665793,84.7082021215081,1.0,0.9708558836452161,0.8693819609565046,73.90028256637078
22.0,Female,Italy,1.0,8.876172396168156,5.0,8.339441307471274,2.6611959412544532,5.0,9.195354040279636,220.51096814947175,10.0,0.6778470002032969,0.7193629116054854,52.22321081036783
23.0,Female,Italy,19.0,6.2700753077474305,5.0,6.542232023965592,1.9034856810779368,3.0,10.185820411263185,177.1721123353867,1.0,0.615256547772657,0.8324474676146756,100.0
57.0,Female,USA,1.0,8.85736204233613,4.0,7.112530632926707,1.6210744878975307,7.0,10.909668275000652,144.78472053358487,6.0,0.6367757850015726,0.736509109732354,52.08416556493453
43.0,Female,France,21.0,8.305353720088178,6.0,4.867777387395423,2.3738074000426055,2.0,8.846408945183372,67.83165498029247,1.0,0.8817887468768609,0.5461868428035466,100.0
58.0,Female,India,2.0,8.40478192653085,2.0,8.049172098955777,2.1324236955318723,2.0,9.06536898563441,172.72896995591697,8.0,0.7864938895358432,0.7681173535833051,65.09081307240038
47.0,Male,Brazil,1.0,9.861436815802318,3.0,7.038499909460931,2.8501200464132475,4.0,8.130580608177338,214.77618121436785,4.0,,0.45333545645044726,56.02654618534779
43.0,Female,Brazil,2.0,8.23082375484966,3.0,5.443455060133481,3.1148835339113483,5.0,11.679286630511003,225.70999709163857,10.0,0.5486902532670208,1.0,47.246026262845675
43.0,Female,UK,6.0,7.110044958242999,2.0,8.281885937544345,1.6616698761156954,6.0,10.131460866977362,205.29231333018737,7.0,0.5994486778316582,0.6067771132549071,67.79022976742765
51.0,Female,France,3.0,7.973890085779318,0.0,6.973021628932698,2.5590857167647556,5.0,8.50500808707722,143.3182266660113,1.0,0.6881386378545213,1.0,85.881558095557
59.0,Male,South Korea,15.0,9.084895731466327,0.0,6.2388988608322276,2.103221463287551,2.0,8.034055437424424,151.07489210096128,5.0,0.8848420766423443,0.7078787672666517,98.24599988429783
30.0,Male,Brazil,23.0,9.852734345594834,2.0,7.234843179329461,1.8353488482542277,5.0,11.04858512536584,119.84559854306077,1.0,0.6518654545021592,0.7145373940055277,100.0
49.0,Male,India,23.0,6.646989385596845,1.0,6.55771853258312,2.5725900299595836,5.0,10.257292912325351,126.36467319227967,4.0,1.0,0.5537736663934213,100.0
47.0,Male,Canada,21.0,9.67656919328506,3.0,5.9625721630576,0.0,4.0,10.346205331203198,74.4614904537118,3.0,0.4208659685481495,0.689771417961474,99.26990887105185
,Female,Canada,3.0,8.696428140174426,2.0,6.981779165421839,1.6149438071259303,6.0,10.445479169271312,110.16673956820009,5.0,0.6278293481277022,0.7745890577503142,55.9975892589989
31.0,Female,Uzbekistan,0.0,7.557212941987555,2.0,6.927549990566246,3.2222728498789674,5.0,,103.92597956706012,3.0,0.5076777847343376,0.6389173554103625,56.66620325482313
29.0,Female,Japan,6.0,9.484409001527323,0.0,5.807552147379593,2.8557174536466463,3.0,10.183163945762717,151.50508156663312,6.0,0.7469593825217877,0.8068038122653498,76.03488257649244
48.0,Female,Italy,3.0,7.068252839258928,4.0,6.597817432480788,2.8654885061419826,3.0,11.976153010496335,234.62693791208898,2.0,0.9036260151575464,0.6279696890612814,73.02039947788879
30.0,Male,Uzbekistan,21.0,7.721925405728848,,6.209528632796111,3.592565257638286,0.0,9.646461471959809,28.3235121011231,1.0,0.9723557841933641,0.7347879683031943,100.0
27.0,Male,Japan,21.0,8.983745389173283,2.0,6.593251813957989,2.3529404213879337,3.0,7.891326700174101,169.09948952212687,10.0,0.9100542143296255,0.6783163781285679,100.0
30.0,Female,India,12.0,7.674639623386372,6.0,7.609984539922539,1.8531126917135785,0.0,12.440620123994943,227.09475788151502,7.0,0.742234819147626,0.570166121931565,91.63353184946645
20.0,Male,Uzbekistan,7.0,7.257384042255504,2.0,7.092363440314978,2.1395722889834565,1.0,9.442939785508127,,6.0,0.787420838414592,0.774732919592109,73.56961137357608
27.0,Female,South Korea,17.0,7.759956741157219,1.0,7.998997697505475,1.4668124112263838,1.0,9.10018694764885,266.7775658302578,1.0,0.7948890455861815,0.8546342304193625,100.0
29.0,Male,France,12.0,9.893209840595492,0.0,7.083814252711565,3.0050466775113884,4.0,10.54244985447428,155.07928844141367,4.0,0.6710259519866898,0.8895047244430737,83.83397412397257
35.0,Male,South Korea,17.0,,2.0,6.470199055526612,1.5547953121368154,1.0,10.629209798089342,81.9684007010438,9.0,0.6899435826860031,0.6332844044062776,81.39819284790279
58.0,Female,Spain,2.0,6.260655928467226,2.0,7.5760407615460945,3.4703570048154937,7.0,8.881344132952934,19.82305243750669,1.0,0.6454527975441545,0.7544860192574872,66.90041322674388
24.0,Female,Canada,7.0,8.82364472786981,6.0,8.268687598196417,2.7487526679517926,0.0,7.4319538510873135,55.455084231545584,5.0,0.8457994187086963,0.7029809019022882,81.64105862139714
20.0,Female,Italy,14.0,7.458636588498893,3.0,6.4326522763846965,4.71189296738992,7.0,6.735366084305009,181.7902916013438,2.0,0.8644353016311814,0.5607067415682697,98.081301710373
39.0,Male,South Korea,9.0,8.7950807324612,6.0,7.444802436527407,3.8867971665873275,6.0,7.9773757499587745,79.50999175381457,5.0,0.8546910447142239,0.8176222702675541,82.27974328462268
23.0,Female,Canada,23.0,6.990396808607519,1.0,6.527712319513431,1.688369481714322,2.0,7.254086817316008,143.0219934908487,7.0,0.6446253496374967,0.9613976165840907,100.0
52.0,Male,Spain,20.0,8.731200499412354,3.0,7.207133302100305,2.8326476936027336,5.0,11.709754928767392,132.27386767305467,1.0,0.5251694798242675,0.7494027305889082,100.0
,Male,,18.0,8.502635005980956,4.0,4.665772588467693,3.3590575181558027,2.0,10.198378380533647,134.99258963337562,5.0,0.9043191504842307,0.8597169640068065,100.0
21.0,Female,USA,14.0,8.456709560282974,3.0,,1.5965321572699966,7.0,8.681128891809154,215.15579533123795,10.0,0.7990997606541133,0.6766022231290941,81.02287692500701
32.0,Male,Italy,16.0,7.5615300635822145,3.0,6.524227568718269,0.0,2.0,9.33277178889028,133.08109029226537,2.0,0.7116932141070997,0.9439010316953642,100.0
50.0,Male,Brazil,0.0,8.752141557409153,0.0,6.549982164026288,1.5080190086239291,1.0,12.272788475009719,136.0373202908445,10.0,0.7212690668546835,0.7697158353942745,51.1544725303463
57.0,Female,USA,0.0,10.48655802947157,0.0,7.006515731945208,0.0,4.0,8.628242071875983,81.25099856296497,7.0,0.711770017613632,0.6772374307973259,49.15840727062289
38.0,Male,Uzbekistan,1.0,6.481014058531155,6.0,6.136312780212412,4.254655472790386,5.0,7.953053534882183,229.83279716710274,10.0,,0.7727209729063904,54.14716044231568
47.0,Male,South Korea,5.0,9.37976361786713,5.0,5.5978255162803965,3.082646543914186,0.0,7.323060196656604,7.867804741987811,2.0,0.7662836967406927,0.9706547590709453,70.95564739378855
31.0,Male,,20.0,7.078065859427953,5.0,5.244475093411626,3.7585880702982193,3.0,8.389924422449074,122.29229310195072,3.0,0.640530727350508,0.42876858243226257,100.0
29.0,,Canada,15.0,8.661690999197095,4.0,8.103656412736017,2.133205559184573,0.0,8.89716855704082,,3.0,0.42182412759477045,0.60234784660566,92.58612802856398
55.0,Female,Spain,11.0,8.147268248026576,4.0,6.437784827203081,2.594988634743831,0.0,7.584265605703697,133.6117435169557,5.0,0.5318941663468546,0.5596102391280611,92.12675499131745
49.0,Female,Germany,22.0,,3.0,6.9223194100905525,1.7342174653617792,7.0,3.939489603557063,105.57173568033282,1.0,0.759336635494495,0.34901527694928514,100.0
58.0,,Canada,11.0,8.541892303768112,3.0,5.423503719297691,1.972012611870437,2.0,6.221658660844492,97.10556098741148,6.0,0.7504582344273041,0.8343356931259382,86.6066200235411
52.0,Male,Germany,13.0,9.228514936185782,4.0,7.347621040592548,2.05221552784485,3.0,9.382635088377935,231.7688465371507,8.0,0.6269544549860514,0.4620417702706302,80.56190670314334
41.0,Female,India,10.0,9.510906770545308,2.0,7.399180609184078,3.1333115821638176,0.0,5.2375400319263745,185.03097075584682,4.0,0.7955418700947882,0.9663339445815005,100.0
27.0,Male,France,7.0,7.9745264625698935,4.0,7.772220953711632,2.399665881660102,3.0,,196.61294078898607,9.0,0.6067350910204872,0.4938342547329758,64.76165714423853
,Female,USA,6.0,8.670388813497675,0.0,7.060367179142131,1.9331569539940254,2.0,9.146403655727594,,7.0,0.5070364501290033,0.543091131666395,64.34099025110973
53.0,Female,France,10.0,6.252686999110951,4.0,6.802868305684489,2.11034216264585,3.0,,27.66480056175118,5.0,0.34971495432467764,0.8031265927661461,68.25817554873584
38.0,Male,Spain,23.0,8.663912476185933,0.0,6.2200008909511295,2.056916090841574,1.0,7.8348918577797475,85.83892205413659,10.0,0.6100740700458761,0.8023260992693501,92.4536042458541
42.0,Male,India,10.0,7.258097024579014,4.0,7.341597757477776,3.0468349234808874,2.0,10.83399164509205,92.32770304116912,5.0,0.6490366418741628,0.34793934635660845,71.81061633577511
51.0,Female,Germany,8.0,7.2344378458862835,5.0,7.918589444815282,3.9851051636459465,6.0,12.504240296498232,48.3743363065134,8.0,0.7393434936085302,0.5420838487027289,64.5104665029144
48.0,Male,,9.0,7.02509822778044,6.0,6.3531184531858305,2.90830652761249,6.0,9.238873871643666,66.93346967255614,6.0,0.7028831145918841,0.6069752852788632,70.76094175814322
39.0,Male,Canada,11.0,8.162480338740595,5.0,4.994686023552951,2.1172972902569565,0.0,7.403092766794938,53.75690030793392,7.0,0.734603081076465,0.7531481270494436,87.96308765730456
45.0,Male,Uzbekistan,16.0,4.670352067405156,3.0,7.630962054012957,1.7599347744641962,3.0,11.347523165154318,158.99347234519595,1.0,0.6547050981294824,0.7829191663467683,100.0
34.0,Male,USA,15.0,8.186528745591527,4.0,6.776199274938477,2.0191371744479794,5.0,10.760758316639174,236.19093712783462,6.0,0.5434722775741089,,88.82934952221106
57.0,Female,India,18.0,6.734951845231636,3.0,6.495480957238621,4.000138578502854,1.0,10.514700886392982,170.58273065861107,7.0,0.8344339078968704,0.6757042736524179,100.0
37.0,Female,France,5.0,7.527661536514267,6.0,7.393660883241097,1.708674939246313,2.0,8.456330198906585,149.75143739274083,9.0,,0.7736209303825035,70.14749958066456
53.0,Male,Canada,12.0,8.806498363563321,0.0,6.11285782232523,1.2151607931827078,0.0,5.577629265941774,158.97746834755392,10.0,0.8391498773588684,0.8267902780865742,88.28480195344815
54.0,Male,Japan,12.0,7.464508565503989,6.0,7.406206311661673,4.168579599184852,1.0,8.374312931838645,34.971200257031484,6.0,0.8437685071265844,0.6637307904527106,91.61674254272968
,Male,Japan,23.0,8.065260583559786,5.0,7.493226852597738,2.9984271869051855,7.0,7.037467282962564,86.98265549222769,5.0,0.6222962999410004,0.820320481422241,100.0
21.0,Female,Brazil,19.0,7.995432372045308,5.0,6.976320441421747,2.246075492273888,6.0,10.60671925298347,88.39359457133654,8.0,0.7383137182733558,0.8010210676954719,93.53717715430419
33.0,Female,Canada,7.0,8.043073741536698,0.0,6.818192883533828,1.2644545690245923,2.0,5.093072314345539,184.8301312762447,5.0,0.785488320222135,0.8482423277387747,82.11385125943337
59.0,Male,USA,1.0,11.116096371761822,6.0,6.597402966872896,2.6266669584928026,5.0,6.34535456547491,48.01218528450801,3.0,0.7907338019127752,0.6027369842377306,53.422720454534435
52.0,Male,Spain,8.0,6.552647361185889,1.0,7.191114943704574,2.3386030403801352,1.0,9.132715298881928,49.887317582884464,4.0,0.4833980113202361,,82.98656263936849
49.0,Male,France,5.0,7.371461088195143,1.0,6.175652377123932,1.5799455362528956,3.0,9.355983530613258,121.68911629742212,9.0,0.6261089966424361,0.5687414774631391,52.46708040640308
28.0,Female,Japan,13.0,9.407368065979153,0.0,4.921456267866601,4.26210398183516,4.0,7.440684692049912,5.0,,0.45811859284595,0.4499795293136996,67.8431727218423
28.0,Male,Spain,16.0,8.219288348884273,2.0,6.738503106121867,1.4150991353537499,4.0,9.07592983330693,191.1301412865913,9.0,0.5836168839975909,0.5499132251704961,93.01872059039978
24.0,Female,France,9.0,7.806944721555348,4.0,6.324883288033678,1.846551744861109,1.0,9.220644034983726,27.40614185159569,4.0,1.0,0.6321044368378129,83.53545251249714
54.0,Male,UK,8.0,8.803848377038339,0.0,7.812434827184358,3.8093298297893687,0.0,11.852110990624208,75.5557855912791,2.0,0.816195857445622,0.8289156613715207,91.41573914973101
35.0,Female,UK,,6.353944425601159,1.0,7.587703634396848,3.3630804981041282,5.0,8.587473091920591,101.59440606378952,9.0,0.7403864804524981,,94.93679248791712
25.0,Male,France,6.0,6.422487810120736,6.0,8.035983099099152,2.2513957428700486,7.0,6.727174008085745,,10.0,0.7302886595125777,0.7936527246930797,63.60768892336835
30.0,Male,Spain,9.0,8.856049526602968,5.0,7.0811593122194365,3.931802500063243,2.0,6.7445853428019795,120.61596188048465,3.0,0.8024579257068413,,93.7135848499092
